date,article,sales,revenue,avg_price,weekday,month,is_public_holiday,lag_1,lag_7
2021-10-08,CEREAL BAGUETTE,8.0,10.0,1.25,4,10,False,3.0,10.0
2021-10-09,CEREAL BAGUETTE,8.0,10.0,1.25,5,10,False,8.0,9.0
2021-10-10,CEREAL BAGUETTE,8.0,10.0,1.25,6,10,False,8.0,9.0
2021-10-11,CEREAL BAGUETTE,4.0,5.0,1.25,0,10,False,8.0,5.0
2021-10-12,CEREAL BAGUETTE,9.0,11.25,1.25,1,10,False,4.0,3.0
2021-10-13,CEREAL BAGUETTE,6.0,7.5,1.25,2,10,False,9.0,3.0
2021-10-14,CEREAL BAGUETTE,8.0,10.0,1.25,3,10,False,6.0,3.0
2021-10-15,CEREAL BAGUETTE,3.0,3.75,1.25,4,10,False,8.0,8.0
2021-10-16,CEREAL BAGUETTE,7.0,8.75,1.25,5,10,False,3.0,8.0
2021-10-17,CEREAL BAGUETTE,7.0,8.75,1.25,6,10,False,7.0,8.0
2021-10-18,CEREAL BAGUETTE,9.0,11.25,1.25,0,10,False,7.0,4.0
2021-10-19,CEREAL BAGUETTE,4.0,5.0,1.25,1,10,False,9.0,9.0
2021-10-20,CEREAL BAGUETTE,4.0,5.0,1.25,2,10,False,4.0,6.0
2021-10-21,CEREAL BAGUETTE,4.0,5.0,1.25,3,10,False,4.0,8.0
2021-10-22,CEREAL BAGUETTE,2.0,2.5,1.25,4,10,False,4.0,3.0
2021-10-23,CEREAL BAGUETTE,15.0,18.75,1.25,5,10,False,2.0,7.0
2021-10-24,CEREAL BAGUETTE,15.0,18.75,1.25,6,10,False,15.0,7.0
2021-10-25,CEREAL BAGUETTE,17.0,21.25,1.25,0,10,False,15.0,9.0
2021-10-26,CEREAL BAGUETTE,11.0,13.75,1.25,1,10,False,17.0,4.0
2021-10-27,CEREAL BAGUETTE,13.0,16.25,1.25,2,10,False,11.0,4.0
2021-10-28,CEREAL BAGUETTE,15.0,18.75,1.25,3,10,False,13.0,4.0
2021-10-29,CEREAL BAGUETTE,17.0,21.25,1.25,4,10,False,15.0,2.0
2021-10-30,CEREAL BAGUETTE,15.0,18.75,1.25,5,10,False,17.0,15.0
2021-10-31,CEREAL BAGUETTE,18.0,22.5,1.25,6,10,False,15.0,15.0
2021-11-01,CEREAL BAGUETTE,19.0,23.75,1.25,0,11,True,18.0,17.0
2021-11-02,CEREAL BAGUETTE,17.0,21.25,1.25,1,11,False,19.0,11.0
2021-11-03,CEREAL BAGUETTE,18.0,22.5,1.25,2,11,False,17.0,13.0
2021-11-04,CEREAL BAGUETTE,10.0,12.5,1.25,3,11,False,18.0,15.0
2021-11-05,CEREAL BAGUETTE,16.0,20.0,1.25,4,11,False,10.0,17.0
2021-11-06,CEREAL BAGUETTE,12.0,15.0,1.25,5,11,False,16.0,15.0
2021-11-07,CEREAL BAGUETTE,12.0,15.0,1.25,6,11,False,12.0,18.0
2021-11-08,CEREAL BAGUETTE,4.0,5.0,1.25,0,11,False,12.0,19.0
2021-11-09,CEREAL BAGUETTE,8.0,10.0,1.25,1,11,False,4.0,17.0
2021-11-10,CEREAL BAGUETTE,11.0,13.75,1.25,2,11,False,8.0,18.0
2021-11-11,CEREAL BAGUETTE,9.0,11.25,1.25,3,11,True,11.0,10.0
2021-11-12,CEREAL BAGUETTE,10.0,12.5,1.25,4,11,False,9.0,16.0
2021-11-13,CEREAL BAGUETTE,10.0,12.5,1.25,5,11,False,10.0,12.0
2021-11-14,CEREAL BAGUETTE,9.0,11.25,1.25,6,11,False,10.0,12.0
2021-11-15,CEREAL BAGUETTE,9.0,11.25,1.25,0,11,False,9.0,4.0
2021-11-16,CEREAL BAGUETTE,4.0,5.0,1.25,1,11,False,9.0,8.0
2021-11-17,CEREAL BAGUETTE,0.0,0.0,,2,11,False,4.0,11.0
2021-11-18,CEREAL BAGUETTE,10.0,12.5,1.25,3,11,False,0.0,9.0
2021-11-19,CEREAL BAGUETTE,1.0,1.25,1.25,4,11,False,10.0,10.0
2021-11-20,CEREAL BAGUETTE,3.0,3.75,1.25,5,11,False,1.0,10.0
2021-11-21,CEREAL BAGUETTE,5.0,6.25,1.25,6,11,False,3.0,9.0
2021-11-22,CEREAL BAGUETTE,8.0,10.0,1.25,0,11,False,5.0,9.0
2021-11-23,CEREAL BAGUETTE,5.0,6.25,1.25,1,11,False,8.0,4.0
2021-11-24,CEREAL BAGUETTE,0.0,0.0,,2,11,False,5.0,0.0
2021-11-25,CEREAL BAGUETTE,10.0,12.5,1.25,3,11,False,0.0,10.0
2021-11-26,CEREAL BAGUETTE,9.0,11.25,1.25,4,11,False,10.0,1.0
2021-11-27,CEREAL BAGUETTE,4.0,5.0,1.25,5,11,False,9.0,3.0
2021-11-28,CEREAL BAGUETTE,9.0,11.25,1.25,6,11,False,4.0,5.0
2021-11-29,CEREAL BAGUETTE,5.0,6.25,1.25,0,11,False,9.0,8.0
2021-11-30,CEREAL BAGUETTE,7.0,8.75,1.25,1,11,False,5.0,5.0
2021-12-01,CEREAL BAGUETTE,0.0,0.0,,2,12,False,7.0,0.0
2021-12-02,CEREAL BAGUETTE,6.0,7.5,1.25,3,12,False,0.0,10.0
2021-12-03,CEREAL BAGUETTE,6.0,7.5,1.25,4,12,False,6.0,9.0
2021-12-04,CEREAL BAGUETTE,7.0,8.75,1.25,5,12,False,6.0,4.0
2021-12-05,CEREAL BAGUETTE,10.0,12.5,1.25,6,12,False,7.0,9.0
2021-12-06,CEREAL BAGUETTE,0.0,0.0,,0,12,False,10.0,5.0
2021-12-07,CEREAL BAGUETTE,0.0,0.0,,1,12,False,0.0,7.0
2021-12-08,CEREAL BAGUETTE,0.0,0.0,,2,12,False,0.0,0.0
2021-12-09,CEREAL BAGUETTE,8.0,10.0,1.25,3,12,False,0.0,6.0
2021-12-10,CEREAL BAGUETTE,10.0,12.5,1.25,4,12,False,8.0,6.0
2021-12-11,CEREAL BAGUETTE,2.0,2.5,1.25,5,12,False,10.0,7.0
2021-12-12,CEREAL BAGUETTE,10.0,12.5,1.25,6,12,False,2.0,10.0
2021-12-13,CEREAL BAGUETTE,8.0,10.0,1.25,0,12,False,10.0,0.0
2021-12-14,CEREAL BAGUETTE,9.0,11.25,1.25,1,12,False,8.0,0.0
2021-12-15,CEREAL BAGUETTE,0.0,0.0,,2,12,False,9.0,0.0
2021-12-16,CEREAL BAGUETTE,5.0,6.25,1.25,3,12,False,0.0,8.0
2021-12-17,CEREAL BAGUETTE,3.0,3.75,1.25,4,12,False,5.0,10.0
2021-12-18,CEREAL BAGUETTE,3.0,3.75,1.25,5,12,False,3.0,2.0
2021-12-19,CEREAL BAGUETTE,20.0,25.0,1.25,6,12,False,3.0,10.0
2021-12-20,CEREAL BAGUETTE,14.0,17.5,1.25,0,12,False,20.0,8.0
2021-12-21,CEREAL BAGUETTE,11.0,13.75,1.25,1,12,False,14.0,9.0
2021-12-22,CEREAL BAGUETTE,20.0,25.0,1.25,2,12,False,11.0,0.0
2021-12-23,CEREAL BAGUETTE,18.0,22.5,1.25,3,12,False,20.0,5.0
2021-12-24,CEREAL BAGUETTE,16.0,20.0,1.25,4,12,False,18.0,3.0
2021-12-25,CEREAL BAGUETTE,8.0,10.0,1.25,5,12,True,16.0,3.0
2021-12-26,CEREAL BAGUETTE,20.0,25.0,1.25,6,12,False,8.0,20.0
2021-12-27,CEREAL BAGUETTE,19.0,23.75,1.25,0,12,False,20.0,14.0
2021-12-28,CEREAL BAGUETTE,17.0,21.25,1.25,1,12,False,19.0,11.0
2021-12-29,CEREAL BAGUETTE,9.0,11.25,1.25,2,12,False,17.0,20.0
2021-12-30,CEREAL BAGUETTE,13.0,16.25,1.25,3,12,False,9.0,18.0
2021-12-31,CEREAL BAGUETTE,20.0,25.0,1.25,4,12,False,13.0,16.0
2022-01-01,CEREAL BAGUETTE,0.0,0.0,,5,1,True,20.0,8.0
2022-01-02,CEREAL BAGUETTE,16.0,20.0,1.25,6,1,False,0.0,20.0
2022-01-03,CEREAL BAGUETTE,9.0,11.25,1.25,0,1,False,16.0,19.0
2022-01-04,CEREAL BAGUETTE,3.0,3.75,1.25,1,1,False,9.0,17.0
2022-01-05,CEREAL BAGUETTE,0.0,0.0,,2,1,False,3.0,9.0
2022-01-06,CEREAL BAGUETTE,4.0,5.0,1.25,3,1,False,0.0,13.0
2022-01-07,CEREAL BAGUETTE,6.0,7.5,1.25,4,1,False,4.0,20.0
2022-01-08,CEREAL BAGUETTE,9.0,11.25,1.25,5,1,False,6.0,0.0
2022-01-09,CEREAL BAGUETTE,5.0,6.25,1.25,6,1,False,9.0,16.0
2022-01-10,CEREAL BAGUETTE,4.0,5.0,1.25,0,1,False,5.0,9.0
2022-01-11,CEREAL BAGUETTE,3.0,3.75,1.25,1,1,False,4.0,3.0
2022-01-12,CEREAL BAGUETTE,0.0,0.0,,2,1,False,3.0,0.0
2022-01-13,CEREAL BAGUETTE,10.0,12.5,1.25,3,1,False,0.0,4.0
2022-01-14,CEREAL BAGUETTE,8.0,10.0,1.25,4,1,False,10.0,6.0
2022-01-15,CEREAL BAGUETTE,3.0,3.75,1.25,5,1,False,8.0,9.0
2022-01-16,CEREAL BAGUETTE,9.0,11.25,1.25,6,1,False,3.0,5.0
2022-01-17,CEREAL BAGUETTE,8.0,10.0,1.25,0,1,False,9.0,4.0
2022-01-18,CEREAL BAGUETTE,3.0,3.75,1.25,1,1,False,8.0,3.0
2022-01-19,CEREAL BAGUETTE,0.0,0.0,,2,1,False,3.0,0.0
2022-01-20,CEREAL BAGUETTE,7.0,8.75,1.25,3,1,False,0.0,10.0
2022-01-21,CEREAL BAGUETTE,9.0,11.25,1.25,4,1,False,7.0,8.0
2022-01-22,CEREAL BAGUETTE,7.0,8.75,1.25,5,1,False,9.0,3.0
2022-01-23,CEREAL BAGUETTE,9.0,11.25,1.25,6,1,False,7.0,9.0
2022-01-24,CEREAL BAGUETTE,8.0,10.0,1.25,0,1,False,9.0,8.0
2022-01-25,CEREAL BAGUETTE,5.0,6.25,1.25,1,1,False,8.0,3.0
2022-01-26,CEREAL BAGUETTE,0.0,0.0,,2,1,False,5.0,0.0
2022-01-27,CEREAL BAGUETTE,8.0,10.0,1.25,3,1,False,0.0,7.0
2022-01-28,CEREAL BAGUETTE,3.0,3.75,1.25,4,1,False,8.0,9.0
2022-01-29,CEREAL BAGUETTE,8.0,10.0,1.25,5,1,False,3.0,7.0
2022-01-30,CEREAL BAGUETTE,10.0,12.5,1.25,6,1,False,8.0,9.0
2022-01-31,CEREAL BAGUETTE,8.0,10.0,1.25,0,1,False,10.0,8.0
2022-02-01,CEREAL BAGUETTE,6.0,7.5,1.25,1,2,False,8.0,5.0
2022-02-02,CEREAL BAGUETTE,0.0,0.0,,2,2,False,6.0,0.0
2022-02-03,CEREAL BAGUETTE,5.0,6.25,1.25,3,2,False,0.0,8.0
2022-02-04,CEREAL BAGUETTE,3.0,3.75,1.25,4,2,False,5.0,3.0
2022-02-05,CEREAL BAGUETTE,6.0,7.5,1.25,5,2,False,3.0,8.0
2022-02-06,CEREAL BAGUETTE,9.0,11.25,1.25,6,2,False,6.0,10.0
2022-02-07,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,0,2,False,9.0,8.0
2022-02-08,CEREAL BAGUETTE,7.0,9.100000000000003,1.3000000000000005,1,2,False,9.0,6.0
2022-02-09,CEREAL BAGUETTE,0.0,0.0,,2,2,False,7.0,0.0
2022-02-10,CEREAL BAGUETTE,7.0,9.100000000000003,1.3000000000000005,3,2,False,0.0,5.0
2022-02-11,CEREAL BAGUETTE,4.0,5.2,1.3,4,2,False,7.0,3.0
2022-02-12,CEREAL BAGUETTE,10.0,13.0,1.3,5,2,False,4.0,6.0
2022-02-13,CEREAL BAGUETTE,17.0,22.1,1.3,6,2,False,10.0,9.0
2022-02-14,CEREAL BAGUETTE,10.0,13.0,1.3,0,2,False,17.0,9.0
2022-02-15,CEREAL BAGUETTE,10.0,13.0,1.3,1,2,False,10.0,7.0
2022-02-16,CEREAL BAGUETTE,0.0,0.0,,2,2,False,10.0,0.0
2022-02-17,CEREAL BAGUETTE,10.0,13.0,1.3,3,2,False,0.0,7.0
2022-02-18,CEREAL BAGUETTE,10.0,13.0,1.3,4,2,False,10.0,4.0
2022-02-19,CEREAL BAGUETTE,10.0,13.0,1.3,5,2,False,10.0,10.0
2022-02-20,CEREAL BAGUETTE,10.0,13.0,1.3,6,2,False,10.0,17.0
2022-02-21,CEREAL BAGUETTE,4.0,5.2,1.3,0,2,False,10.0,10.0
2022-02-22,CEREAL BAGUETTE,10.0,13.0,1.3,1,2,False,4.0,10.0
2022-02-23,CEREAL BAGUETTE,0.0,0.0,,2,2,False,10.0,0.0
2022-02-24,CEREAL BAGUETTE,10.0,13.0,1.3,3,2,False,0.0,10.0
2022-02-25,CEREAL BAGUETTE,10.0,13.0,1.3,4,2,False,10.0,10.0
2022-02-26,CEREAL BAGUETTE,10.0,13.0,1.3,5,2,False,10.0,10.0
2022-02-27,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,6,2,False,10.0,10.0
2022-02-28,CEREAL BAGUETTE,7.0,9.1,1.3,0,2,False,9.0,4.0
2022-03-01,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,1,3,False,7.0,10.0
2022-03-02,CEREAL BAGUETTE,11.0,14.3,1.3,2,3,False,9.0,0.0
2022-03-03,CEREAL BAGUETTE,4.0,5.2,1.3,3,3,False,11.0,10.0
2022-03-04,CEREAL BAGUETTE,10.0,13.0,1.3,4,3,False,4.0,10.0
2022-03-05,CEREAL BAGUETTE,10.0,13.0,1.3,5,3,False,10.0,10.0
2022-03-06,CEREAL BAGUETTE,10.0,13.0,1.3,6,3,False,10.0,9.0
2022-03-07,CEREAL BAGUETTE,3.0,3.9000000000000004,1.3,0,3,False,10.0,7.0
2022-03-08,CEREAL BAGUETTE,8.0,10.4,1.3,1,3,False,3.0,9.0
2022-03-09,CEREAL BAGUETTE,1.0,1.3,1.3,2,3,False,8.0,11.0
2022-03-10,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,3,3,False,1.0,4.0
2022-03-11,CEREAL BAGUETTE,3.0,3.9000000000000004,1.3,4,3,False,6.0,10.0
2022-03-12,CEREAL BAGUETTE,8.0,10.4,1.3,5,3,False,3.0,10.0
2022-03-13,CEREAL BAGUETTE,10.0,13.0,1.3,6,3,False,8.0,10.0
2022-03-14,CEREAL BAGUETTE,5.0,6.5,1.3,0,3,False,10.0,3.0
2022-03-15,CEREAL BAGUETTE,2.0,2.6,1.3,1,3,False,5.0,8.0
2022-03-16,CEREAL BAGUETTE,0.0,0.0,,2,3,False,2.0,1.0
2022-03-17,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,3,3,False,0.0,6.0
2022-03-18,CEREAL BAGUETTE,11.0,14.3,1.3,4,3,False,6.0,3.0
2022-03-19,CEREAL BAGUETTE,4.0,5.2,1.3,5,3,False,11.0,8.0
2022-03-20,CEREAL BAGUETTE,8.0,10.4,1.3,6,3,False,4.0,10.0
2022-03-21,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,0,3,False,8.0,5.0
2022-03-22,CEREAL BAGUETTE,5.0,6.5,1.3,1,3,False,9.0,2.0
2022-03-23,CEREAL BAGUETTE,3.0,3.9000000000000004,1.3,2,3,False,5.0,0.0
2022-03-24,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,3,3,False,3.0,6.0
2022-03-25,CEREAL BAGUETTE,2.0,2.6,1.3,4,3,False,9.0,11.0
2022-03-26,CEREAL BAGUETTE,10.0,13.000000000000005,1.3000000000000005,5,3,False,2.0,4.0
2022-03-27,CEREAL BAGUETTE,10.0,13.0,1.3,6,3,False,10.0,8.0
2022-03-28,CEREAL BAGUETTE,10.0,13.0,1.3,0,3,False,10.0,9.0
2022-03-29,CEREAL BAGUETTE,5.0,6.5,1.3,1,3,False,10.0,5.0
2022-03-30,CEREAL BAGUETTE,2.0,2.6,1.3,2,3,False,5.0,3.0
2022-03-31,CEREAL BAGUETTE,2.0,2.6,1.3,3,3,False,2.0,9.0
2022-04-01,CEREAL BAGUETTE,8.0,10.4,1.3,4,4,False,2.0,2.0
2022-04-02,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,5,4,False,8.0,10.0
2022-04-03,CEREAL BAGUETTE,10.0,13.0,1.3,6,4,False,6.0,10.0
2022-04-04,CEREAL BAGUETTE,5.0,6.5,1.3,0,4,False,10.0,10.0
2022-04-05,CEREAL BAGUETTE,10.0,13.0,1.3,1,4,False,5.0,5.0
2022-04-06,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,2,4,False,10.0,2.0
2022-04-07,CEREAL BAGUETTE,5.0,6.5,1.3,3,4,False,6.0,2.0
2022-04-08,CEREAL BAGUETTE,3.0,3.9000000000000004,1.3,4,4,False,5.0,8.0
2022-04-09,CEREAL BAGUETTE,7.0,9.100000000000003,1.3000000000000005,5,4,False,3.0,6.0
2022-04-10,CEREAL BAGUETTE,12.0,15.600000000000001,1.3,6,4,False,7.0,10.0
2022-04-11,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,0,4,False,12.0,5.0
2022-04-12,CEREAL BAGUETTE,10.0,13.0,1.3,1,4,False,6.0,10.0
2022-04-13,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,2,4,False,10.0,6.0
2022-04-14,CEREAL BAGUETTE,11.0,14.3,1.3,3,4,False,6.0,5.0
2022-04-15,CEREAL BAGUETTE,10.0,13.0,1.3,4,4,False,11.0,3.0
2022-04-16,CEREAL BAGUETTE,19.0,24.7,1.3,5,4,False,10.0,7.0
2022-04-17,CEREAL BAGUETTE,11.0,14.3,1.3,6,4,False,19.0,12.0
2022-04-18,CEREAL BAGUETTE,20.0,26.0,1.3,0,4,True,11.0,6.0
2022-04-19,CEREAL BAGUETTE,8.0,10.4,1.3,1,4,False,20.0,10.0
2022-04-20,CEREAL BAGUETTE,17.0,22.1,1.3,2,4,False,8.0,6.0
2022-04-21,CEREAL BAGUETTE,20.0,26.0,1.3,3,4,False,17.0,11.0
2022-04-22,CEREAL BAGUETTE,18.0,23.400000000000002,1.3,4,4,False,20.0,10.0
2022-04-23,CEREAL BAGUETTE,11.0,14.3,1.3,5,4,False,18.0,19.0
2022-04-24,CEREAL BAGUETTE,20.0,26.0,1.3,6,4,False,11.0,11.0
2022-04-25,CEREAL BAGUETTE,10.0,13.0,1.3,0,4,False,20.0,20.0
2022-04-26,CEREAL BAGUETTE,8.0,10.4,1.3,1,4,False,10.0,8.0
2022-04-27,CEREAL BAGUETTE,15.0,19.5,1.3,2,4,False,8.0,17.0
2022-04-28,CEREAL BAGUETTE,11.0,14.3,1.3,3,4,False,15.0,20.0
2022-04-29,CEREAL BAGUETTE,16.0,20.8,1.3,4,4,False,11.0,18.0
2022-04-30,CEREAL BAGUETTE,21.0,27.3,1.3,5,4,False,16.0,11.0
2022-05-01,CEREAL BAGUETTE,20.0,26.0,1.3,6,5,True,21.0,20.0
2022-05-02,CEREAL BAGUETTE,19.0,24.7,1.3,0,5,False,20.0,10.0
2022-05-03,CEREAL BAGUETTE,4.0,5.2,1.3,1,5,False,19.0,8.0
2022-05-04,CEREAL BAGUETTE,0.0,0.0,,2,5,False,4.0,15.0
2022-05-05,CEREAL BAGUETTE,11.0,14.3,1.3,3,5,False,0.0,11.0
2022-05-06,CEREAL BAGUETTE,11.0,14.3,1.3,4,5,False,11.0,16.0
2022-05-07,CEREAL BAGUETTE,16.0,20.8,1.3,5,5,False,11.0,21.0
2022-05-08,CEREAL BAGUETTE,20.0,26.0,1.3,6,5,True,16.0,20.0
2022-05-09,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,0,5,False,20.0,19.0
2022-05-10,CEREAL BAGUETTE,11.0,14.3,1.3,1,5,False,6.0,4.0
2022-05-11,CEREAL BAGUETTE,7.0,9.100000000000003,1.3000000000000005,2,5,False,11.0,0.0
2022-05-12,CEREAL BAGUETTE,9.0,11.7,1.2999999999999998,3,5,False,7.0,11.0
2022-05-13,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,4,5,False,9.0,11.0
2022-05-14,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,5,5,False,6.0,16.0
2022-05-15,CEREAL BAGUETTE,18.0,23.400000000000002,1.3,6,5,False,9.0,20.0
2022-05-16,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,0,5,False,18.0,6.0
2022-05-17,CEREAL BAGUETTE,2.0,2.6,1.3,1,5,False,9.0,11.0
2022-05-18,CEREAL BAGUETTE,8.0,10.4,1.3,2,5,False,2.0,7.0
2022-05-19,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,3,5,False,8.0,9.0
2022-05-20,CEREAL BAGUETTE,2.0,2.6,1.3,4,5,False,6.0,6.0
2022-05-21,CEREAL BAGUETTE,10.0,13.0,1.3,5,5,False,2.0,9.0
2022-05-22,CEREAL BAGUETTE,21.0,27.3,1.3,6,5,False,10.0,18.0
2022-05-23,CEREAL BAGUETTE,5.0,6.5,1.3,0,5,False,21.0,9.0
2022-05-24,CEREAL BAGUETTE,10.0,13.0,1.3,1,5,False,5.0,2.0
2022-05-25,CEREAL BAGUETTE,10.0,13.0,1.3,2,5,False,10.0,8.0
2022-05-26,CEREAL BAGUETTE,19.0,24.7,1.3,3,5,True,10.0,6.0
2022-05-27,CEREAL BAGUETTE,20.0,26.0,1.3,4,5,False,19.0,2.0
2022-05-28,CEREAL BAGUETTE,20.0,26.0,1.3,5,5,False,20.0,10.0
2022-05-29,CEREAL BAGUETTE,20.0,26.0,1.3,6,5,False,20.0,21.0
2022-05-30,CEREAL BAGUETTE,11.0,14.3,1.3,0,5,False,20.0,5.0
2022-05-31,CEREAL BAGUETTE,10.0,13.000000000000005,1.3000000000000005,1,5,False,11.0,10.0
2022-06-01,CEREAL BAGUETTE,10.0,13.0,1.3,2,6,False,10.0,10.0
2022-06-02,CEREAL BAGUETTE,9.0,11.700000000000001,1.3,3,6,False,10.0,19.0
2022-06-03,CEREAL BAGUETTE,9.0,11.7,1.2999999999999998,4,6,False,9.0,20.0
2022-06-04,CEREAL BAGUETTE,20.0,26.0,1.3,5,6,False,9.0,20.0
2022-06-05,CEREAL BAGUETTE,14.0,18.200000000000006,1.3000000000000005,6,6,False,20.0,20.0
2022-06-06,CEREAL BAGUETTE,17.0,22.1,1.3,0,6,True,14.0,11.0
2022-06-07,CEREAL BAGUETTE,10.0,13.0,1.3,1,6,False,17.0,10.0
2022-06-08,CEREAL BAGUETTE,4.0,5.2,1.3,2,6,False,10.0,10.0
2022-06-09,CEREAL BAGUETTE,5.0,6.5,1.3,3,6,False,4.0,9.0
2022-06-10,CEREAL BAGUETTE,7.0,9.1,1.3,4,6,False,5.0,9.0
2022-06-11,CEREAL BAGUETTE,0.0,0.0,,5,6,False,7.0,20.0
2022-06-12,CEREAL BAGUETTE,13.0,16.900000000000006,1.3000000000000005,6,6,False,0.0,14.0
2022-06-13,CEREAL BAGUETTE,8.0,10.4,1.3,0,6,False,13.0,17.0
2022-06-14,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,1,6,False,8.0,10.0
2022-06-15,CEREAL BAGUETTE,4.0,5.2,1.3,2,6,False,6.0,4.0
2022-06-16,CEREAL BAGUETTE,8.0,10.4,1.3,3,6,False,4.0,5.0
2022-06-17,CEREAL BAGUETTE,10.0,13.0,1.3,4,6,False,8.0,7.0
2022-06-18,CEREAL BAGUETTE,10.0,13.0,1.3,5,6,False,10.0,0.0
2022-06-19,CEREAL BAGUETTE,20.0,26.0,1.3,6,6,False,10.0,13.0
2022-06-20,CEREAL BAGUETTE,4.0,5.2,1.3,0,6,False,20.0,8.0
2022-06-21,CEREAL BAGUETTE,6.0,7.800000000000001,1.3,1,6,False,4.0,6.0
2022-06-22,CEREAL BAGUETTE,7.0,9.1,1.3,2,6,False,6.0,4.0
2022-06-23,CEREAL BAGUETTE,5.0,6.5,1.3,3,6,False,7.0,8.0
2022-06-24,CEREAL BAGUETTE,10.0,13.0,1.3,4,6,False,5.0,10.0
2022-06-25,CEREAL BAGUETTE,9.0,11.7,1.2999999999999998,5,6,False,10.0,10.0
2022-06-26,CEREAL BAGUETTE,16.0,20.8,1.3,6,6,False,9.0,20.0
2022-06-27,CEREAL BAGUETTE,8.0,10.4,1.3,0,6,False,16.0,4.0
2022-06-28,CEREAL BAGUETTE,0.0,0.0,,1,6,False,8.0,6.0
2022-06-29,CEREAL BAGUETTE,0.0,0.0,,2,6,False,0.0,7.0
2022-06-30,CEREAL BAGUETTE,9.0,12.15,1.35,3,6,False,0.0,5.0
2022-07-01,CEREAL BAGUETTE,7.0,9.450000000000001,1.35,4,7,False,9.0,10.0
2022-07-02,CEREAL BAGUETTE,8.0,10.8,1.35,5,7,False,7.0,9.0
2022-07-03,CEREAL BAGUETTE,15.0,20.25,1.35,6,7,False,8.0,16.0
2022-07-04,CEREAL BAGUETTE,8.0,10.8,1.35,0,7,False,15.0,8.0
2022-07-05,CEREAL BAGUETTE,8.0,10.8,1.35,1,7,False,8.0,0.0
2022-07-06,CEREAL BAGUETTE,11.0,14.850000000000001,1.35,2,7,False,8.0,0.0
2022-07-07,CEREAL BAGUETTE,15.0,20.25,1.35,3,7,False,11.0,9.0
2022-07-08,CEREAL BAGUETTE,12.0,16.200000000000003,1.3500000000000003,4,7,False,15.0,7.0
2022-07-09,CEREAL BAGUETTE,19.0,25.650000000000002,1.35,5,7,False,12.0,8.0
2022-07-10,CEREAL BAGUETTE,20.0,27.0,1.35,6,7,False,19.0,15.0
2022-07-11,CEREAL BAGUETTE,20.0,27.0,1.35,0,7,False,20.0,8.0
2022-07-12,CEREAL BAGUETTE,19.0,25.650000000000002,1.35,1,7,False,20.0,8.0
2022-07-13,CEREAL BAGUETTE,18.0,24.300000000000004,1.3500000000000003,2,7,False,19.0,11.0
2022-07-14,CEREAL BAGUETTE,30.0,40.5,1.35,3,7,True,18.0,15.0
2022-07-15,CEREAL BAGUETTE,9.0,12.15,1.35,4,7,False,33.0,12.0
2022-07-16,CEREAL BAGUETTE,20.0,27.0,1.35,5,7,False,9.0,19.0
2022-07-17,CEREAL BAGUETTE,19.0,25.650000000000002,1.35,6,7,False,20.0,20.0
2022-07-18,CEREAL BAGUETTE,20.0,27.0,1.35,0,7,False,19.0,20.0
2022-07-19,CEREAL BAGUETTE,27.0,36.45,1.35,1,7,False,20.0,19.0
2022-07-20,CEREAL BAGUETTE,18.0,24.300000000000004,1.3500000000000003,2,7,False,27.0,18.0
2022-07-21,CEREAL BAGUETTE,20.0,27.0,1.35,3,7,False,18.0,33.0
2022-07-22,CEREAL BAGUETTE,19.0,25.650000000000002,1.35,4,7,False,20.0,9.0
2022-07-23,CEREAL BAGUETTE,21.0,28.35,1.35,5,7,False,19.0,20.0
2022-07-24,CEREAL BAGUETTE,20.0,27.0,1.35,6,7,False,21.0,19.0
2022-07-25,CEREAL BAGUETTE,20.0,27.0,1.35,0,7,False,20.0,20.0
2022-07-26,CEREAL BAGUETTE,16.0,21.6,1.35,1,7,False,20.0,27.0
2022-07-27,CEREAL BAGUETTE,19.0,25.650000000000002,1.35,2,7,False,16.0,18.0
2022-07-28,CEREAL BAGUETTE,20.0,27.0,1.35,3,7,False,19.0,20.0
2022-07-29,CEREAL BAGUETTE,17.0,22.950000000000003,1.35,4,7,False,20.0,19.0
2022-07-30,CEREAL BAGUETTE,20.0,27.0,1.35,5,7,False,17.0,21.0
2022-07-31,CEREAL BAGUETTE,10.0,13.5,1.35,6,7,False,20.0,20.0
2022-08-01,CEREAL BAGUETTE,19.0,25.650000000000002,1.35,0,8,False,10.0,20.0
2022-08-02,CEREAL BAGUETTE,20.0,27.0,1.35,1,8,False,19.0,16.0
